agent_id,year,decision,raw_skill,outcome,elevated,has_insurance,relocated
Agent_72,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_73,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_74,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_75,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_76,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_77,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_78,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_79,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_80,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_81,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_82,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_83,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_84,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_85,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_86,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_87,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_88,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_89,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_90,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_91,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_92,4,Relocate,relocate,APPROVED,True,True,True
Agent_93,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_94,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_95,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_96,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_97,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_98,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_99,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_100,4,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_1,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_2,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_3,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_4,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_5,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_6,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_7,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_8,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_9,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_10,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_11,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_12,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_13,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_14,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_15,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_16,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_17,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_18,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_19,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_20,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_21,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_22,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_23,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_24,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_25,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_26,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_27,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_28,5,Relocate,relocate,APPROVED,True,True,True
Agent_29,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_30,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_31,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_32,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_33,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_34,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_35,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_36,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_37,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_38,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_39,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_40,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_41,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_42,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_43,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_44,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_45,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_46,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_47,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_48,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_49,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_50,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_51,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_52,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_53,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_54,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_55,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_56,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_57,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_58,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_59,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_60,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_61,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_62,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_63,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_64,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_65,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_66,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_67,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_68,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_69,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_70,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_71,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_72,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_73,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_74,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_75,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_76,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_77,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_78,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_79,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_80,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_81,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_82,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_83,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_84,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_85,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_86,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_87,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_88,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_89,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_90,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_91,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_93,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_94,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_95,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_96,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_97,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_98,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_99,5,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_100,5,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_1,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_2,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_3,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_4,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_5,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_6,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_7,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_8,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_9,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_10,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_11,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_12,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_13,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_14,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_15,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_16,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_17,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_18,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_19,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_20,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_21,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_22,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_23,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_24,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_25,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_26,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_27,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_29,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_30,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_31,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_32,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_33,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_34,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_35,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_36,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_37,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_38,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_39,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_40,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_41,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_42,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_43,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_44,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_45,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_46,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_47,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_48,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_49,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_50,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_51,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_52,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_53,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_54,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_55,6,Relocate,relocate,APPROVED,True,False,True
Agent_56,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_57,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_58,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_59,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_60,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_61,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_62,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_63,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_64,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_65,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_66,6,Relocate,relocate,APPROVED,True,True,True
Agent_67,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_68,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_69,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_70,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_71,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_72,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_73,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_74,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_75,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_76,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_77,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_78,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_79,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_80,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_81,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_82,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_83,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_84,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_85,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_86,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_87,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_88,6,Relocate,relocate,APPROVED,True,True,True
Agent_89,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_90,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_91,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_93,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_94,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_95,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_96,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_97,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_98,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_99,6,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_100,6,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_1,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_2,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_3,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_4,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_5,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_6,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_7,7,Relocate,relocate,APPROVED,True,False,True
Agent_8,7,Relocate,relocate,APPROVED,True,True,True
Agent_9,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_10,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_11,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_12,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_13,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_14,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_15,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_16,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_17,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_18,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_19,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_20,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_21,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_22,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_23,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_24,7,Relocate,relocate,APPROVED,True,True,True
Agent_25,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_26,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_27,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_29,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_30,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_31,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_32,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_33,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_34,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_35,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_36,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_37,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_38,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_39,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_40,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_41,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_42,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_43,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_44,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_45,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_46,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_47,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_48,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_49,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_50,7,Relocate,relocate,APPROVED,True,True,True
Agent_51,7,Relocate,relocate,APPROVED,True,True,True
Agent_52,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_53,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_54,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_56,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_57,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_58,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_59,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_60,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_61,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_62,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_63,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_64,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_65,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_67,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_68,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_69,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_70,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_71,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_72,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_73,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_74,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_75,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_76,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_77,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_78,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_79,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_80,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_81,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_82,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_83,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_84,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_85,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_86,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_87,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_89,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_90,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_91,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_93,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_94,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_95,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_96,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_97,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_98,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_99,7,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_100,7,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_1,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_2,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_3,8,Relocate,relocate,APPROVED,True,False,True
Agent_4,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_5,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_6,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_9,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_10,8,Relocate,relocate,APPROVED,True,True,True
Agent_11,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_12,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_13,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_14,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_15,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_16,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_17,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_18,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_19,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_20,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_21,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_22,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_23,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_25,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_26,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_27,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_29,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_30,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_31,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_32,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_33,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_34,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_35,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_36,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_37,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_38,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_39,8,Only House Elevation,do_nothing,APPROVED,True,False,False
Agent_40,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_41,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
Agent_42,8,Relocate,relocate,APPROVED,True,True,True
Agent_43,8,Both Flood Insurance and House Elevation,buy_insurance,APPROVED,True,True,False
