agent_id,year,cumulative_state,elevated,has_insurance,relocated,trust_insurance,trust_neighbors
Agent_93,4,Only House Elevation,True,False,False,0.19000000000000003,0.6300000000000001
Agent_94,4,Relocate,False,True,True,0.3,0.5900000000000001
Agent_95,4,Relocate,True,False,True,0.28,0.52
Agent_96,4,Only Flood Insurance,False,True,False,0.35,0.6600000000000001
Agent_97,4,Only House Elevation,True,False,False,0.51,0.6400000000000001
Agent_98,4,Only House Elevation,True,False,False,0.3999999999999999,0.6200000000000001
Agent_99,4,Relocate,True,False,True,0.37,0.46
Agent_100,4,Only House Elevation,True,False,False,0.21000000000000005,0.6400000000000001
Agent_1,5,Only House Elevation,True,False,False,0.27999999999999997,0.58
Agent_2,5,Relocate,True,False,True,0.14000000000000004,0.5900000000000001
Agent_3,5,Only House Elevation,True,False,False,0.35999999999999993,0.58
Agent_4,5,Only House Elevation,True,False,False,0.24000000000000002,0.58
Agent_5,5,Relocate,False,False,True,0.24000000000000005,0.4699999999999999
Agent_6,5,Only House Elevation,True,False,False,0.35,0.58
Agent_7,5,Relocate,True,False,True,0.43,0.41
Agent_8,5,Relocate,False,True,True,0.22,0.38
Agent_9,5,Only House Elevation,True,False,False,0.22999999999999998,0.58
Agent_10,5,Only House Elevation,True,False,False,0.10000000000000003,0.6700000000000002
Agent_11,5,Only House Elevation,True,False,False,0.18000000000000002,0.7300000000000002
Agent_12,5,Only House Elevation,True,False,False,0.19,0.5599999999999999
Agent_13,5,Only House Elevation,True,False,False,0.17000000000000004,0.6400000000000001
Agent_14,5,Relocate,False,True,True,0.29,0.5
Agent_15,5,Only Flood Insurance,False,True,False,0.53,0.6900000000000002
Agent_16,5,Relocate,False,True,True,0.35000000000000003,0.5
Agent_17,5,Only Flood Insurance,False,True,False,0.10999999999999997,0.7200000000000002
Agent_18,5,Only House Elevation,True,False,False,0.17000000000000004,0.62
Agent_19,5,Only House Elevation,True,False,False,0.3699999999999999,0.5599999999999999
Agent_20,5,Relocate,True,True,True,0.37,0.39
Agent_21,5,Only House Elevation,True,False,False,0.3399999999999999,0.58
Agent_22,5,Relocate,True,True,True,0.44999999999999996,0.6400000000000001
Agent_23,5,Relocate,False,True,True,0.32000000000000006,0.6600000000000001
Agent_24,5,Relocate,True,False,True,0.5,0.54
Agent_25,5,Only House Elevation,True,False,False,0.13000000000000006,0.6700000000000002
Agent_26,5,Only House Elevation,True,False,False,0.26,0.5499999999999999
Agent_27,5,Only House Elevation,True,False,False,0.23999999999999996,0.58
Agent_28,5,Relocate,True,False,True,0.29,0.6900000000000002
Agent_29,5,Relocate,True,False,True,0.25,0.45999999999999996
Agent_30,5,Both Flood Insurance and House Elevation,True,True,False,0.33,0.6500000000000001
Agent_31,5,Only Flood Insurance,False,True,False,0.16,0.58
Agent_32,5,Both Flood Insurance and House Elevation,True,True,False,0.39000000000000007,0.6000000000000001
Agent_33,5,Relocate,True,False,True,0.46,0.55
Agent_34,5,Only House Elevation,True,False,False,0.42999999999999994,0.7300000000000002
Agent_35,5,Only House Elevation,True,False,False,0.32,0.6600000000000001
Agent_36,5,Only House Elevation,True,False,False,0.43000000000000005,0.5599999999999999
Agent_37,5,Both Flood Insurance and House Elevation,True,True,False,0.48,0.7100000000000002
Agent_38,5,Both Flood Insurance and House Elevation,True,True,False,0.3499999999999999,0.61
Agent_39,5,Only House Elevation,True,False,False,0.3399999999999999,0.6400000000000001
Agent_40,5,Only House Elevation,True,False,False,0.24000000000000002,0.7200000000000002
Agent_41,5,Only House Elevation,True,False,False,0.42999999999999994,0.5499999999999999
Agent_42,5,Only House Elevation,True,False,False,0.3199999999999999,0.62
Agent_43,5,Only Flood Insurance,False,True,False,0.42,0.6400000000000001
Agent_44,5,Both Flood Insurance and House Elevation,True,True,False,0.46,0.6000000000000001
Agent_45,5,Relocate,True,False,True,0.3499999999999999,0.6000000000000001
Agent_46,5,Only House Elevation,True,False,False,0.3499999999999999,0.6400000000000001
Agent_47,5,Relocate,True,False,True,0.42000000000000004,0.4799999999999999
Agent_48,5,Relocate,True,False,True,0.45999999999999996,0.44
Agent_49,5,Only House Elevation,True,False,False,0.4,0.7500000000000002
Agent_50,5,Only House Elevation,True,False,False,0.44999999999999996,0.6400000000000001
Agent_51,5,Only House Elevation,True,False,False,0.35999999999999993,0.6700000000000002
Agent_52,5,Relocate,True,False,True,0.44,0.5299999999999999
Agent_53,5,Only House Elevation,True,False,False,0.22999999999999998,0.6300000000000001
Agent_54,5,Only Flood Insurance,False,True,False,0.38,0.62
Agent_55,5,Only Flood Insurance,False,True,False,0.37999999999999995,0.6700000000000002
Agent_56,5,Only House Elevation,True,False,False,0.44999999999999996,0.58
Agent_57,5,Only Flood Insurance,False,True,False,0.4600000000000001,0.61
Agent_58,5,Both Flood Insurance and House Elevation,True,True,False,0.41,0.6900000000000002
Agent_59,5,Relocate,True,False,True,0.28,0.38
Agent_60,5,Only House Elevation,True,False,False,0.23,0.61
Agent_61,5,Only House Elevation,True,False,False,0.26,0.5499999999999999
Agent_62,5,Only House Elevation,True,False,False,0.2899999999999999,0.61
Agent_63,5,Only House Elevation,True,False,False,0.22000000000000006,0.57
Agent_64,5,Only House Elevation,True,False,False,0.3199999999999999,0.62
Agent_65,5,Only House Elevation,True,False,False,0.18000000000000002,0.61
Agent_66,5,Both Flood Insurance and House Elevation,True,True,False,0.19000000000000003,0.6600000000000001
Agent_67,5,Both Flood Insurance and House Elevation,True,True,False,0.27,0.6000000000000001
Agent_68,5,Both Flood Insurance and House Elevation,True,True,False,0.31,0.6300000000000001
Agent_69,5,Both Flood Insurance and House Elevation,True,True,False,0.32,0.62
Agent_70,5,Relocate,False,True,True,0.21999999999999997,0.6700000000000002
Agent_71,5,Relocate,False,True,True,0.38,0.53
Agent_72,5,Only House Elevation,True,False,False,0.15000000000000005,0.62
Agent_73,5,Both Flood Insurance and House Elevation,True,True,False,0.41999999999999993,0.58
Agent_74,5,Do Nothing,False,False,False,0.24999999999999997,0.6400000000000001
Agent_75,5,Relocate,False,True,True,0.21000000000000002,0.48
Agent_76,5,Only House Elevation,True,False,False,0.19000000000000003,0.6800000000000002
Agent_77,5,Do Nothing,False,False,False,0.4699999999999999,0.62
Agent_78,5,Both Flood Insurance and House Elevation,True,True,False,0.36999999999999994,0.5499999999999999
Agent_79,5,Do Nothing,False,False,False,0.45999999999999996,0.6700000000000002
Agent_80,5,Both Flood Insurance and House Elevation,True,True,False,0.37,0.6400000000000001
Agent_81,5,Only House Elevation,True,False,False,0.37,0.5599999999999999
Agent_82,5,Relocate,False,True,True,0.28,0.48999999999999994
Agent_83,5,Only Flood Insurance,False,True,False,0.09999999999999996,0.5900000000000001
Agent_84,5,Only House Elevation,True,False,False,0.4099999999999999,0.62
Agent_85,5,Only Flood Insurance,False,True,False,0.4,0.6300000000000001
Agent_86,5,Relocate,False,False,True,0.22999999999999998,0.6500000000000001
Agent_87,5,Both Flood Insurance and House Elevation,True,True,False,0.45999999999999996,0.7200000000000002
Agent_88,5,Both Flood Insurance and House Elevation,True,True,False,0.42999999999999994,0.62
Agent_89,5,Only House Elevation,True,False,False,0.13000000000000006,0.6900000000000002
Agent_90,5,Do Nothing,False,False,False,0.39999999999999997,0.5499999999999999
Agent_91,5,Only House Elevation,True,False,False,0.23,0.62
Agent_92,5,Only House Elevation,True,False,False,0.19000000000000003,0.62
Agent_93,5,Both Flood Insurance and House Elevation,True,True,False,0.21000000000000002,0.6700000000000002
Agent_94,5,Relocate,False,True,True,0.3,0.5900000000000001
Agent_95,5,Relocate,True,False,True,0.28,0.52
Agent_96,5,Only Flood Insurance,False,True,False,0.37,0.7000000000000002
Agent_97,5,Both Flood Insurance and House Elevation,True,True,False,0.53,0.6800000000000002
Agent_98,5,Only House Elevation,True,False,False,0.3799999999999999,0.6600000000000001
Agent_99,5,Relocate,True,False,True,0.37,0.46
Agent_100,5,Only House Elevation,True,False,False,0.19000000000000006,0.6800000000000002
Agent_1,6,Only House Elevation,True,False,False,0.25999999999999995,0.62
Agent_2,6,Relocate,True,False,True,0.14000000000000004,0.5900000000000001
Agent_3,6,Only House Elevation,True,False,False,0.3399999999999999,0.62
Agent_4,6,Only House Elevation,True,False,False,0.22000000000000003,0.62
Agent_5,6,Relocate,False,True,True,0.24000000000000005,0.4699999999999999
Agent_6,6,Only House Elevation,True,False,False,0.32999999999999996,0.62
Agent_7,6,Relocate,True,False,True,0.43,0.41
Agent_8,6,Relocate,False,True,True,0.22,0.38
Agent_9,6,Only House Elevation,True,False,False,0.21,0.62
Agent_10,6,Only House Elevation,True,False,False,0.08000000000000003,0.7100000000000002
Agent_11,6,Only House Elevation,True,False,False,0.16000000000000003,0.7700000000000002
Agent_12,6,Only House Elevation,True,False,False,0.17,0.6
Agent_13,6,Only House Elevation,True,False,False,0.15000000000000005,0.6800000000000002
Agent_14,6,Relocate,False,True,True,0.29,0.5
Agent_15,6,Do Nothing,False,False,False,0.51,0.7300000000000002
Agent_16,6,Relocate,False,False,True,0.35000000000000003,0.5
Agent_17,6,Relocate,False,True,True,0.10999999999999997,0.7200000000000002
Agent_18,6,Only House Elevation,True,False,False,0.15000000000000005,0.66
Agent_19,6,Only House Elevation,True,False,False,0.34999999999999987,0.6
Agent_20,6,Relocate,True,True,True,0.37,0.39
Agent_21,6,Only House Elevation,True,False,False,0.3199999999999999,0.62
Agent_22,6,Relocate,True,False,True,0.44999999999999996,0.6400000000000001
Agent_23,6,Relocate,False,True,True,0.32000000000000006,0.6600000000000001
Agent_24,6,Relocate,True,False,True,0.5,0.54
Agent_25,6,Only House Elevation,True,False,False,0.11000000000000006,0.7100000000000002
Agent_26,6,Both Flood Insurance and House Elevation,True,True,False,0.28,0.59
Agent_27,6,Both Flood Insurance and House Elevation,True,True,False,0.25999999999999995,0.62
Agent_28,6,Relocate,True,False,True,0.29,0.6900000000000002
Agent_29,6,Relocate,True,False,True,0.25,0.45999999999999996
Agent_30,6,Both Flood Insurance and House Elevation,True,True,False,0.35000000000000003,0.6900000000000002
Agent_31,6,Only Flood Insurance,False,True,False,0.18,0.62
Agent_32,6,Only House Elevation,True,False,False,0.37000000000000005,0.6400000000000001
Agent_33,6,Relocate,True,False,True,0.46,0.55
Agent_34,6,Both Flood Insurance and House Elevation,True,True,False,0.44999999999999996,0.7700000000000002
Agent_35,6,Only House Elevation,True,False,False,0.3,0.7000000000000002
Agent_36,6,Only House Elevation,True,False,False,0.41000000000000003,0.6
Agent_37,6,Both Flood Insurance and House Elevation,True,True,False,0.5,0.7500000000000002
Agent_38,6,Only House Elevation,True,False,False,0.3299999999999999,0.65
Agent_39,6,Only House Elevation,True,False,False,0.3199999999999999,0.6800000000000002
Agent_40,6,Only House Elevation,True,False,False,0.22000000000000003,0.7600000000000002
Agent_41,6,Only House Elevation,True,False,False,0.4099999999999999,0.59
Agent_42,6,Only House Elevation,True,False,False,0.2999999999999999,0.66
Agent_43,6,Only House Elevation,True,False,False,0.39999999999999997,0.6800000000000002
Agent_44,6,Both Flood Insurance and House Elevation,True,True,False,0.48000000000000004,0.6400000000000001
Agent_45,6,Relocate,True,False,True,0.3499999999999999,0.6000000000000001
Agent_46,6,Only House Elevation,True,False,False,0.3299999999999999,0.6800000000000002
Agent_47,6,Relocate,True,False,True,0.42000000000000004,0.4799999999999999
Agent_48,6,Relocate,True,False,True,0.45999999999999996,0.44
Agent_49,6,Both Flood Insurance and House Elevation,True,True,False,0.42000000000000004,0.7900000000000003
Agent_50,6,Only House Elevation,True,False,False,0.42999999999999994,0.6800000000000002
Agent_51,6,Only House Elevation,True,False,False,0.3399999999999999,0.7100000000000002
Agent_52,6,Relocate,True,False,True,0.44,0.5299999999999999
Agent_53,6,Relocate,True,False,True,0.22999999999999998,0.6300000000000001
Agent_54,6,Only House Elevation,True,False,False,0.36,0.66
Agent_55,6,Only House Elevation,True,False,False,0.35999999999999993,0.7100000000000002
Agent_56,6,Relocate,True,False,True,0.44999999999999996,0.58
Agent_57,6,Do Nothing,False,False,False,0.44000000000000006,0.65
Agent_58,6,Only House Elevation,True,False,False,0.38999999999999996,0.7300000000000002
Agent_59,6,Relocate,True,False,True,0.28,0.38
Agent_60,6,Only House Elevation,True,False,False,0.21000000000000002,0.65
Agent_61,6,Only House Elevation,True,False,False,0.24000000000000002,0.59
Agent_62,6,Only House Elevation,True,False,False,0.2699999999999999,0.65
Agent_63,6,Only House Elevation,True,False,False,0.20000000000000007,0.61
Agent_64,6,Only House Elevation,True,False,False,0.2999999999999999,0.66
Agent_65,6,Only House Elevation,True,False,False,0.16000000000000003,0.65
Agent_66,6,Only House Elevation,True,False,False,0.17000000000000004,0.7000000000000002
Agent_67,6,Both Flood Insurance and House Elevation,True,True,False,0.29000000000000004,0.6400000000000001
Agent_68,6,Only House Elevation,True,False,False,0.29,0.6700000000000002
Agent_69,6,Only House Elevation,True,False,False,0.3,0.66
Agent_70,6,Relocate,False,True,True,0.21999999999999997,0.6700000000000002
Agent_71,6,Relocate,False,True,True,0.38,0.53
Agent_72,6,Only House Elevation,True,False,False,0.13000000000000006,0.66
Agent_73,6,Only House Elevation,True,False,False,0.3999999999999999,0.62
Agent_74,6,Do Nothing,False,False,False,0.22999999999999998,0.6800000000000002
Agent_75,6,Relocate,False,False,True,0.21000000000000002,0.48
Agent_76,6,Only House Elevation,True,False,False,0.17000000000000004,0.7200000000000002
Agent_77,6,Only House Elevation,True,False,False,0.4499999999999999,0.66
Agent_78,6,Only House Elevation,True,False,False,0.3499999999999999,0.59
Agent_79,6,Do Nothing,False,False,False,0.43999999999999995,0.7100000000000002
Agent_80,6,Only House Elevation,True,False,False,0.35,0.6800000000000002
Agent_81,6,Only House Elevation,True,False,False,0.35,0.6
Agent_82,6,Relocate,False,True,True,0.28,0.48999999999999994
Agent_83,6,Do Nothing,False,False,False,0.07999999999999996,0.6300000000000001
Agent_84,6,Only House Elevation,True,False,False,0.3899999999999999,0.66
Agent_85,6,Only Flood Insurance,False,True,False,0.42000000000000004,0.6700000000000002
Agent_86,6,Relocate,False,False,True,0.22999999999999998,0.6500000000000001
Agent_87,6,Both Flood Insurance and House Elevation,True,True,False,0.48,0.7600000000000002
Agent_88,6,Only House Elevation,True,False,False,0.4099999999999999,0.66
Agent_89,6,Only House Elevation,True,False,False,0.11000000000000006,0.7300000000000002
Agent_90,6,Only House Elevation,True,False,False,0.37999999999999995,0.59
Agent_91,6,Only House Elevation,True,False,False,0.21000000000000002,0.66
Agent_92,6,Only House Elevation,True,False,False,0.17000000000000004,0.66
Agent_93,6,Only House Elevation,True,False,False,0.19000000000000003,0.7100000000000002
Agent_94,6,Relocate,False,True,True,0.3,0.5900000000000001
Agent_95,6,Relocate,True,True,True,0.28,0.52
Agent_96,6,Only Flood Insurance,False,True,False,0.39,0.7400000000000002
Agent_97,6,Both Flood Insurance and House Elevation,True,True,False,0.55,0.7200000000000002
Agent_98,6,Only House Elevation,True,False,False,0.3599999999999999,0.7000000000000002
Agent_99,6,Relocate,True,False,True,0.37,0.46
Agent_100,6,Only House Elevation,True,False,False,0.17000000000000007,0.7200000000000002
Agent_1,7,Only House Elevation,True,False,False,0.23999999999999996,0.66
Agent_2,7,Relocate,True,False,True,0.14000000000000004,0.5900000000000001
Agent_3,7,Only House Elevation,True,False,False,0.3199999999999999,0.66
Agent_4,7,Only House Elevation,True,False,False,0.20000000000000004,0.66
Agent_5,7,Relocate,False,False,True,0.24000000000000005,0.4699999999999999
Agent_6,7,Relocate,True,False,True,0.32999999999999996,0.62
Agent_7,7,Relocate,True,False,True,0.43,0.41
Agent_8,7,Relocate,False,True,True,0.22,0.38
Agent_9,7,Only House Elevation,True,False,False,0.19,0.66
Agent_10,7,Only House Elevation,True,False,False,0.060000000000000026,0.7500000000000002
Agent_11,7,Only House Elevation,True,False,False,0.14000000000000004,0.8100000000000003
Agent_12,7,Only House Elevation,True,False,False,0.15000000000000002,0.64
Agent_13,7,Both Flood Insurance and House Elevation,True,True,False,0.17000000000000004,0.7200000000000002
Agent_14,7,Relocate,False,True,True,0.29,0.5
Agent_15,7,Only House Elevation,True,False,False,0.49,0.7700000000000002
Agent_16,7,Relocate,False,True,True,0.35000000000000003,0.5
Agent_17,7,Relocate,False,False,True,0.10999999999999997,0.7200000000000002
Agent_18,7,Both Flood Insurance and House Elevation,True,True,False,0.17000000000000004,0.7000000000000001
Agent_19,7,Only House Elevation,True,False,False,0.32999999999999985,0.64
Agent_20,7,Relocate,True,False,True,0.37,0.39
Agent_21,7,Only House Elevation,True,False,False,0.2999999999999999,0.66
Agent_22,7,Relocate,True,False,True,0.44999999999999996,0.6400000000000001
Agent_23,7,Relocate,False,True,True,0.32000000000000006,0.6600000000000001
Agent_24,7,Relocate,True,False,True,0.5,0.54
Agent_25,7,Only House Elevation,True,False,False,0.09000000000000005,0.7500000000000002
Agent_26,7,Only House Elevation,True,False,False,0.26,0.63
Agent_27,7,Both Flood Insurance and House Elevation,True,True,False,0.27999999999999997,0.66
Agent_28,7,Relocate,True,False,True,0.29,0.6900000000000002
Agent_29,7,Relocate,True,False,True,0.25,0.45999999999999996
Agent_30,7,Only House Elevation,True,False,False,0.33,0.7300000000000002
Agent_31,7,Only Flood Insurance,False,True,False,0.19999999999999998,0.66
Agent_32,7,Both Flood Insurance and House Elevation,True,True,False,0.39000000000000007,0.6800000000000002
Agent_33,7,Relocate,True,True,True,0.46,0.55
Agent_34,7,Both Flood Insurance and House Elevation,True,True,False,0.47,0.8100000000000003
Agent_35,7,Both Flood Insurance and House Elevation,True,True,False,0.32,0.7400000000000002
Agent_36,7,Only House Elevation,True,False,False,0.39,0.64
Agent_37,7,Both Flood Insurance and House Elevation,True,True,False,0.52,0.7900000000000003
Agent_38,7,Only House Elevation,True,False,False,0.3099999999999999,0.6900000000000001
Agent_39,7,Only House Elevation,True,False,False,0.2999999999999999,0.7200000000000002
Agent_40,7,Only House Elevation,True,False,False,0.20000000000000004,0.8000000000000003
Agent_41,7,Only House Elevation,True,False,False,0.3899999999999999,0.63
Agent_42,7,Both Flood Insurance and House Elevation,True,True,False,0.3199999999999999,0.7000000000000001
Agent_43,7,Only House Elevation,True,False,False,0.37999999999999995,0.7200000000000002
Agent_44,7,Only House Elevation,True,False,False,0.46,0.6800000000000002
Agent_45,7,Relocate,True,False,True,0.3499999999999999,0.6000000000000001
Agent_46,7,Only House Elevation,True,False,False,0.3099999999999999,0.7200000000000002
Agent_47,7,Relocate,True,False,True,0.42000000000000004,0.4799999999999999
Agent_48,7,Relocate,True,False,True,0.45999999999999996,0.44
Agent_49,7,Only House Elevation,True,False,False,0.4,0.8300000000000003
Agent_50,7,Only House Elevation,True,False,False,0.4099999999999999,0.7200000000000002
Agent_51,7,Only House Elevation,True,False,False,0.3199999999999999,0.7500000000000002
Agent_52,7,Relocate,True,False,True,0.44,0.5299999999999999
Agent_53,7,Relocate,True,False,True,0.22999999999999998,0.6300000000000001
Agent_54,7,Only House Elevation,True,False,False,0.33999999999999997,0.7000000000000001
Agent_55,7,Only House Elevation,True,False,False,0.3399999999999999,0.7500000000000002
Agent_56,7,Relocate,True,False,True,0.44999999999999996,0.58
Agent_57,7,Relocate,False,False,True,0.44000000000000006,0.65
Agent_58,7,Only House Elevation,True,False,False,0.36999999999999994,0.7700000000000002
Agent_59,7,Relocate,True,False,True,0.28,0.38
Agent_60,7,Only House Elevation,True,False,False,0.19000000000000003,0.6900000000000001
Agent_61,7,Both Flood Insurance and House Elevation,True,True,False,0.26,0.63
Agent_62,7,Only House Elevation,True,False,False,0.24999999999999992,0.6900000000000001
Agent_63,7,Only House Elevation,True,False,False,0.18000000000000008,0.65
Agent_64,7,Only House Elevation,True,False,False,0.27999999999999986,0.7000000000000001
Agent_65,7,Only House Elevation,True,False,False,0.14000000000000004,0.6900000000000001
Agent_66,7,Only House Elevation,True,False,False,0.15000000000000005,0.7400000000000002
Agent_67,7,Both Flood Insurance and House Elevation,True,True,False,0.31000000000000005,0.6800000000000002
Agent_68,7,Only House Elevation,True,False,False,0.26999999999999996,0.7100000000000002
Agent_69,7,Both Flood Insurance and House Elevation,True,True,False,0.32,0.7000000000000001
Agent_70,7,Relocate,False,True,True,0.21999999999999997,0.6700000000000002
Agent_71,7,Relocate,True,False,True,0.38,0.53
Agent_72,7,Only House Elevation,True,False,False,0.11000000000000006,0.7000000000000001
Agent_73,7,Both Flood Insurance and House Elevation,True,True,False,0.41999999999999993,0.66
Agent_74,7,Only Flood Insurance,False,True,False,0.24999999999999997,0.7200000000000002
Agent_75,7,Relocate,False,True,True,0.21000000000000002,0.48
Agent_76,7,Only House Elevation,True,False,False,0.15000000000000005,0.7600000000000002
Agent_77,7,Only House Elevation,True,False,False,0.4299999999999999,0.7000000000000001
Agent_78,7,Only House Elevation,True,False,False,0.3299999999999999,0.63
Agent_79,7,Only Flood Insurance,False,True,False,0.45999999999999996,0.7500000000000002
Agent_80,7,Both Flood Insurance and House Elevation,True,True,False,0.37,0.7200000000000002
Agent_81,7,Both Flood Insurance and House Elevation,True,True,False,0.37,0.64
Agent_82,7,Relocate,False,True,True,0.28,0.48999999999999994
Agent_83,7,Only Flood Insurance,False,True,False,0.09999999999999996,0.6700000000000002
Agent_84,7,Both Flood Insurance and House Elevation,True,True,False,0.4099999999999999,0.7000000000000001
Agent_85,7,Only Flood Insurance,False,True,False,0.44000000000000006,0.7100000000000002
Agent_86,7,Relocate,False,False,True,0.22999999999999998,0.6500000000000001
Agent_87,7,Only House Elevation,True,False,False,0.45999999999999996,0.8000000000000003
Agent_88,7,Both Flood Insurance and House Elevation,True,True,False,0.42999999999999994,0.7000000000000001
Agent_89,7,Only House Elevation,True,False,False,0.09000000000000005,0.7700000000000002
Agent_90,7,Both Flood Insurance and House Elevation,True,True,False,0.39999999999999997,0.63
Agent_91,7,Only House Elevation,True,False,False,0.19000000000000003,0.7000000000000001
Agent_92,7,Both Flood Insurance and House Elevation,True,True,False,0.19000000000000003,0.7000000000000001
Agent_93,7,Only House Elevation,True,False,False,0.17000000000000004,0.7500000000000002
Agent_94,7,Relocate,False,True,True,0.3,0.5900000000000001
Agent_95,7,Relocate,True,True,True,0.28,0.52
Agent_96,7,Only Flood Insurance,False,True,False,0.41000000000000003,0.7800000000000002
Agent_97,7,Both Flood Insurance and House Elevation,True,True,False,0.5700000000000001,0.7600000000000002
Agent_98,7,Both Flood Insurance and House Elevation,True,True,False,0.3799999999999999,0.7400000000000002
Agent_99,7,Relocate,True,False,True,0.37,0.46
Agent_100,7,Only House Elevation,True,False,False,0.15000000000000008,0.7600000000000002
Agent_1,8,Only House Elevation,True,False,False,0.21999999999999997,0.7000000000000001
Agent_2,8,Relocate,True,False,True,0.14000000000000004,0.5900000000000001
Agent_3,8,Only House Elevation,True,False,False,0.2999999999999999,0.7000000000000001
Agent_4,8,Both Flood Insurance and House Elevation,True,True,False,0.22000000000000003,0.7000000000000001
Agent_5,8,Relocate,False,True,True,0.24000000000000005,0.4699999999999999
Agent_6,8,Relocate,True,False,True,0.32999999999999996,0.62
Agent_7,8,Relocate,True,False,True,0.43,0.41
Agent_8,8,Relocate,False,False,True,0.22,0.38
Agent_9,8,Only House Elevation,True,False,False,0.17,0.7000000000000001
Agent_10,8,Only House Elevation,True,False,False,0.04000000000000002,0.7900000000000003
Agent_11,8,Only House Elevation,True,False,False,0.12000000000000004,0.8500000000000003
Agent_12,8,Both Flood Insurance and House Elevation,True,True,False,0.17,0.68
Agent_13,8,Only House Elevation,True,False,False,0.15000000000000005,0.7600000000000002
Agent_14,8,Relocate,True,False,True,0.29,0.5
Agent_15,8,Only House Elevation,True,False,False,0.47,0.8100000000000003
Agent_16,8,Relocate,False,True,True,0.35000000000000003,0.5
Agent_17,8,Relocate,False,False,True,0.10999999999999997,0.7200000000000002
Agent_18,8,Only House Elevation,True,False,False,0.15000000000000005,0.7400000000000001
Agent_19,8,Both Flood Insurance and House Elevation,True,True,False,0.34999999999999987,0.68
Agent_20,8,Relocate,True,True,True,0.37,0.39
Agent_21,8,Only House Elevation,True,False,False,0.27999999999999986,0.7000000000000001
Agent_22,8,Relocate,True,False,True,0.44999999999999996,0.6400000000000001
Agent_23,8,Relocate,False,True,True,0.32000000000000006,0.6600000000000001
Agent_24,8,Relocate,True,False,True,0.5,0.54
Agent_25,8,Only House Elevation,True,False,False,0.07000000000000005,0.7900000000000003
Agent_26,8,Both Flood Insurance and House Elevation,True,True,False,0.28,0.67
Agent_27,8,Both Flood Insurance and House Elevation,True,True,False,0.3,0.7000000000000001
Agent_28,8,Relocate,True,False,True,0.29,0.6900000000000002
Agent_29,8,Relocate,True,False,True,0.25,0.45999999999999996
Agent_30,8,Only House Elevation,True,False,False,0.31,0.7700000000000002
Agent_31,8,Only Flood Insurance,False,True,False,0.21999999999999997,0.7000000000000001
Agent_32,8,Only House Elevation,True,False,False,0.37000000000000005,0.7200000000000002
Agent_33,8,Relocate,True,False,True,0.46,0.55
Agent_34,8,Only House Elevation,True,False,False,0.44999999999999996,0.8500000000000003
Agent_35,8,Relocate,True,True,True,0.32,0.7400000000000002
Agent_36,8,Only House Elevation,True,False,False,0.37,0.68
Agent_37,8,Both Flood Insurance and House Elevation,True,True,False,0.54,0.8300000000000003
Agent_38,8,Only House Elevation,True,False,False,0.28999999999999987,0.7300000000000001
Agent_39,8,Only House Elevation,True,False,False,0.27999999999999986,0.7600000000000002
Agent_40,8,Only House Elevation,True,False,False,0.18000000000000005,0.8400000000000003
Agent_41,8,Only House Elevation,True,False,False,0.3699999999999999,0.67
Agent_42,8,Only House Elevation,True,False,False,0.2999999999999999,0.7400000000000001
Agent_43,8,Only House Elevation,True,False,False,0.35999999999999993,0.7600000000000002
Agent_44,8,Only House Elevation,True,False,False,0.44,0.7200000000000002
Agent_45,8,Relocate,True,False,True,0.3499999999999999,0.6000000000000001
Agent_46,8,Only House Elevation,True,False,False,0.28999999999999987,0.7600000000000002
Agent_47,8,Relocate,True,False,True,0.42000000000000004,0.4799999999999999
Agent_48,8,Relocate,True,False,True,0.45999999999999996,0.44
Agent_49,8,Both Flood Insurance and House Elevation,True,True,False,0.42000000000000004,0.8700000000000003
Agent_50,8,Only House Elevation,True,False,False,0.3899999999999999,0.7600000000000002
Agent_51,8,Only House Elevation,True,False,False,0.2999999999999999,0.7900000000000003
Agent_52,8,Relocate,True,False,True,0.44,0.5299999999999999
Agent_53,8,Relocate,True,False,True,0.22999999999999998,0.6300000000000001
Agent_54,8,Both Flood Insurance and House Elevation,True,True,False,0.36,0.7400000000000001
Agent_55,8,Only House Elevation,True,False,False,0.3199999999999999,0.7900000000000003
Agent_56,8,Relocate,True,False,True,0.44999999999999996,0.58
Agent_57,8,Relocate,False,False,True,0.44000000000000006,0.65
Agent_58,8,Only House Elevation,True,False,False,0.3499999999999999,0.8100000000000003
Agent_59,8,Relocate,True,False,True,0.28,0.38
Agent_60,8,Only House Elevation,True,False,False,0.17000000000000004,0.7300000000000001
Agent_61,8,Both Flood Insurance and House Elevation,True,True,False,0.28,0.67
Agent_62,8,Only House Elevation,True,False,False,0.22999999999999993,0.7300000000000001
Agent_63,8,Only House Elevation,True,False,False,0.1600000000000001,0.6900000000000001
Agent_64,8,Only House Elevation,True,False,False,0.25999999999999984,0.7400000000000001
Agent_65,8,Only House Elevation,True,False,False,0.12000000000000004,0.7300000000000001
Agent_66,8,Only House Elevation,True,False,False,0.13000000000000006,0.7800000000000002
Agent_67,8,Both Flood Insurance and House Elevation,True,True,False,0.33000000000000007,0.7200000000000002
Agent_68,8,Both Flood Insurance and House Elevation,True,True,False,0.29,0.7500000000000002
Agent_69,8,Only House Elevation,True,False,False,0.3,0.7400000000000001
Agent_70,8,Relocate,False,True,True,0.21999999999999997,0.6700000000000002
Agent_71,8,Relocate,True,False,True,0.38,0.53
